,EPPO_CODE,preferred_name,synonym,ds_language,EFSA_PHT,re,match_language,NCBI_TAXID
7649,,pratylenchus hippeastri,,,PratylenchusHippeastri-PHT,p\w* hippeastri,,
7650,,pratylenchus hippeastri,,,PratylenchusHippeastri-PHT,pratylenchus hippeastri,,
7651,,pratylenchus horti,,,PratylenchusHorti-PHT,pratylenchus horti,,
7652,,premnotrypes,,,Premnotrypes-PHT,premnotrypes,,
7653,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,m\wsica,,
7654,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,bud midge\w*,,
7655,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,cecidomyiido\w* de los frutos del tomate,,
7656,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,citrus gall midge\w*,,
7657,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,liendrilla,,
7658,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,liendrillas,,
7659,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,mosquilla\w* de los brotes,,
7660,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,mosquilla\w* del brote,,
7661,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,p\w* longifila,,
7662,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,pelabolsillo,,
7663,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,prodiplosis longifila,,
7664,,prodiplosis longifila,,,ProdiplosisLongifila-PHT,quereza,,
7665,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,bud failure of almond,,
7666,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,calico of almond,,
7667,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,decline of plum,,
7668,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,european line pattern of plum,,
7669,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,fruit necrosis of sour cherry,,
7670,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,lace leaf of cherry,,
7671,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,line mosaic of sour cherry,,
7672,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,line pattern of almond,,
7673,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,line pattern of apricot,,
7674,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,line pattern of cherry,,
7675,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,line pattern of peach,,
7676,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,mosaic of rose,,
7677,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,mule's ear of peach,,
7678,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,necrotic leaf spot of peach,,
7679,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,necrotic ring spot of almond,,
7680,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,necrotic ring spot of apricot,,
7681,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,necrotic ring spot of cherry,,
7682,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,necrotic ring spot of peach,,
7683,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,necrotic ring spot of prunus,,
7684,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,necrotic ring spot of sour cherry,,
7685,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,necrotic ringspot virus,,
7686,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,nekrotisches ringflecken-virus,,
7687,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,nekrotisches ringfleckenvirus der kirsche,,
7688,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,oak leaf of plum,,
7689,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,pflaumenverfall,,
7690,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,prunus necrotic ringspot virus,,
7691,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,ring spot of cherry,,
7692,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,ring spot of peach,,
7693,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,ring spot of prunus,,
7694,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,rugose mosaic of cherry,,
7695,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,stecklenberger disease of cherry,,
7696,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,stecklenberger krankheit prunus,,
7697,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,tatter leaf of cherry,,
7698,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,willow leaf of peach,,
7699,,prunus necrotic ringspot virus,,,PrunusNecroticRingspotVirus-PHT,yellow mosaic of rose,,
7700,,pseudacysta perseae,,,PseudacystaPerseae-PHT,avocado lace bug,,
7701,,pseudacysta perseae,,,PseudacystaPerseae-PHT,chinche de encaje del aguacate,,
7702,,pseudacysta perseae,,,PseudacystaPerseae-PHT,chinche del aguacate,,
7703,,pseudacysta perseae,,,PseudacystaPerseae-PHT,pseudacysta-perseae,,
7704,,pseudacysta perseae,,,PseudacystaPerseae-PHT,tigre de l\wavocatier,,
7705,,pseudacysta perseae,,,PseudacystaPerseae-PHT,tigre de l'avocatier,,
7706,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,blattfleckenkrankheit\w* zitrus,,
7707,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,cercospora angolensis,,
7708,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,cercospora disease of citrus trees,,
7709,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,cercospora fruit and leaf spot,,
7710,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,cercosporiose des agrumes,,
7711,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,cercosporiose of citrus,,
7712,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,fruit and leaf spot of citrus,,
7713,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,fruit spot of citrus,,
7714,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,leaf spot of citrus,,
7715,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,leaf spot of citrus spp,,
7716,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,phaeoramularia angolensis,,
7717,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,phaeoramularia fruit and leaf spot,,
7718,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,pseudocercospora angolensis,,
7719,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,pseudophaeoramularia angolensis,,
7720,,pseudocercospora angolensis,,,PseudocercosporaAngolensis-PHT,фруктовые пятна цитрусовых,,
7721,,pseudocercospora pini densiflorae,,,PseudocercosporaPiniDensiflorae-PHT,brown needle blight of pine,,
7722,,pseudocercospora pini densiflorae,,,PseudocercosporaPiniDensiflorae-PHT,cercoseptoria pini-densiflorae,,
7723,,pseudocercospora pini densiflorae,,,PseudocercosporaPiniDensiflorae-PHT,cercospora blight of pine,,
7724,,pseudocercospora pini densiflorae,,,PseudocercosporaPiniDensiflorae-PHT,cercospora pini\S*\s?densiflorae,,
7725,,pseudocercospora pini densiflorae,,,PseudocercosporaPiniDensiflorae-PHT,cercosporiose des aiguilles du pin,,
7726,,pseudocercospora pini densiflorae,,,PseudocercosporaPiniDensiflorae-PHT,cercosporiosis de las aciculas del pino,,
7727,,pseudocercospora pini densiflorae,,,PseudocercosporaPiniDensiflorae-PHT,mycosphaerella gibsonii,,
7728,,pseudocercospora pini densiflorae,,,PseudocercosporaPiniDensiflorae-PHT,needle blight of pine,,
7729,,pseudocercospora pini densiflorae,,,PseudocercosporaPiniDensiflorae-PHT,pseudocercospora pini\S*\s?densiflorae,,
7730,,pseudocercospora pini densiflorae,,,PseudocercosporaPiniDensiflorae-PHT,коричневый ожог хвои сосны,,
7731,,pseudococcus cryptus,,,PseudococcusCryptus-PHT,cochonilha-da-raiz-do-caf\w,,
7732,,pseudococcus cryptus,,,PseudococcusCryptus-PHT,dysmicoccus cryptus,,
7733,,pseudococcus cryptus,,,PseudococcusCryptus-PHT,pseudococcus cryptus,,
7734,,pseudococcus cryptus,,,PseudococcusCryptus-PHT,wurzelschmierlaus,,
7735,,pseudodidymella fagi,,,PseudodidymellaFagi-PHT,pseudodidymella fagi,,
7736,,pseudomonas daroniae,,,PseudomonasDaroniae-PHT,p\w* daroniae,,
7737,,pseudomonas daroniae,,,PseudomonasDaroniae-PHT,pseudomonas daroniae,,
7738,,pseudomonas dryadis,,,PseudomonasDryadis-PHT,p daroniae,,
7739,,pseudomonas dryadis,,,PseudomonasDryadis-PHT,pseudomonas daroniae,,
7740,,pseudomonas floridensis,,,PseudomonasFloridensis-PHT,pseudomonas floridensis,,
7741,,pseudomonas kairouanensis,,,PseudomonasKairouanensis-PHT,pseudomonas kairouanensis,,
7742,,pseudomonas nabeulensis,,,PseudomonasNabeulensis-PHT,pseudomonas nabeulensis,,
7743,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,bacterial canker of kiwi,,
7744,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,bacteriosis del kiwi,,
7745,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,cancro bacteriano del kiwi,,
7746,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,cancro bacteriano do quivi,,
7747,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,cancro batterico dell\S*\s?actinidia,,
7748,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,chancro bacteriano del kiwi,,
7749,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,kiwifruit bacterial canker,,
7750,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,pseudomonas syringae actinid\w*,,
7751,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,pseudomonas syringae pv\w* actinid\w*,,
7752,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,бактериален рак по киви,,
7753,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,pseudomonas syringae,,
7754,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,pseudomonas syringae actinidae,,
7755,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,pseudomonas syringae actinidiae,,
7756,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,pseudomonas syringae pv. actinidae,,
7757,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,pseudomonas syringae pv. actinidia,,
7758,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,pseudomonas syringae pv. actinidiae,,
7759,,pseudomonas syringae pv actinidiae,,,PseudomonasSyringaePvActinidiae-PHT,bacterial canker of kiwi fruit,,
7760,,pseudomonas syringae pv coriandricola,,,PseudomonasSyringaePvCoriandricola-PHT,pseudomonas syringae pv\w* coriandricola,,
7761,,pseudopityophthorus minutissimus,,,PseudopityophthorusMinutissimus-PHT,eichenborkenk\wfer,,
7762,,pseudopityophthorus minutissimus,,,PseudopityophthorusMinutissimus-PHT,crypturgus minutissimus,,
7763,,pseudopityophthorus minutissimus,,,PseudopityophthorusMinutissimus-PHT,oak bark beetle,,
7764,,pseudopityophthorus minutissimus,,,PseudopityophthorusMinutissimus-PHT,pseudopityophthorus minutissimus,,
7765,,pseudopityophthorus pruinosus,,,PseudopityophthorusPruinosus-PHT,oak bark beetle,,
7766,,pseudopityophthorus pruinosus,,,PseudopityophthorusPruinosus-PHT,pityophthorus pruinosus,,
7767,,pseudopityophthorus pruinosus,,,PseudopityophthorusPruinosus-PHT,pityophthorus querciperda,,
7768,,pseudopityophthorus pruinosus,,,PseudopityophthorusPruinosus-PHT,pityophthorus tomentosus,,
7769,,pseudopityophthorus pruinosus,,,PseudopityophthorusPruinosus-PHT,pseudopityophthorus convexus,,
7770,,pseudopityophthorus pruinosus,,,PseudopityophthorusPruinosus-PHT,pseudopityophthorus pruinosus,,
7771,,pseudopityophthorus pruinosus,,,PseudopityophthorusPruinosus-PHT,pseudopityophthorus pulvereus,,
7772,,pseudopityophthorus pruinosus,,,PseudopityophthorusPruinosus-PHT,pseudopityophthorus tropicalis,,
7773,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,p\w* persicae,,
7774,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,piolho preto dos pessegueiro,,
7775,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,puceron\w* brun\w* g\want\w d\w* p\wcher\w*,,
7776,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,p. persicae,,
7777,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,puceron\w* brun\w* g\want\w d\w* p\wcher,,
7778,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,clouded peach stem aphid\w*,,
7779,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,giant black aphid\w*,,
7780,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,peach trunk aphid\w*,,
7781,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,pfirsichbaumlaus\w*,,
7782,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,pterochloroides persicae,,
7783,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,pulg\wn\w* negro\w de la madera,,
7784,,pterochloroides persicae,,,PterochloroidesPersicae-PHT,pulg\wn\w* negro\w de las ramas,,
7785,,puccinia hemerocallidis,,,PucciniaHemerocallidis-PHT,ferrugem do l\wrio,,
7786,,puccinia hemerocallidis,,,PucciniaHemerocallidis-PHT,roya del lirio de la ma\wana,,
7787,,puccinia hemerocallidis,,,PucciniaHemerocallidis-PHT,hemerocallis rust,,
7788,,puccinia hemerocallidis,,,PucciniaHemerocallidis-PHT,puccinia funkiae,,
7789,,puccinia hemerocallidis,,,PucciniaHemerocallidis-PHT,puccinia hemerocallidis,,
7790,,puccinia kuehnii,,,PucciniaKuehnii-PHT,orange rust of sugarcane,,
7791,,puccinia kuehnii,,,PucciniaKuehnii-PHT,puccinia kuehnii,,
7792,,puccinia kuehnii,,,PucciniaKuehnii-PHT,rost\w* zuckerrohr,,
7793,,puccinia kuehnii,,,PucciniaKuehnii-PHT,rouille de la canne \w* sucre,,
7794,,puccinia kuehnii,,,PucciniaKuehnii-PHT,roya de la ca\wa de az\wcar,,
7795,,puccinia kuehnii,,,PucciniaKuehnii-PHT,roya de la cana,,
7796,,puccinia kuehnii,,,PucciniaKuehnii-PHT,rust\w* sugarcane,,
7797,,puccinia kuehnii,,,PucciniaKuehnii-PHT,rust of sugarcane,,
7798,,puccinia kuehnii,,,PucciniaKuehnii-PHT,sugarcane leaf rust,,
7799,,puccinia kuehnii,,,PucciniaKuehnii-PHT,sugarcane rust,,
7800,,puccinia kuehnii,,,PucciniaKuehnii-PHT,uromyces kuehnii,,
7801,,puccinia pittieriana,,,PucciniaPittieriana-PHT,common potato rust,,
7802,,puccinia pittieriana,,,PucciniaPittieriana-PHT,common rust of potato,,
7803,,puccinia pittieriana,,,PucciniaPittieriana-PHT,herrumbre de la papa el tomate,,
7804,,puccinia pittieriana,,,PucciniaPittieriana-PHT,kartoffel rost,,
7805,,puccinia pittieriana,,,PucciniaPittieriana-PHT,micropuccinia pittieriana,,
7806,,puccinia pittieriana,,,PucciniaPittieriana-PHT,potato common rust,,
7807,,puccinia pittieriana,,,PucciniaPittieriana-PHT,potato rust,,
7808,,puccinia pittieriana,,,PucciniaPittieriana-PHT,puccinia pittieriana,,
7809,,puccinia pittieriana,,,PucciniaPittieriana-PHT,rost\w* kartoffel,,
7810,,puccinia pittieriana,,,PucciniaPittieriana-PHT,rouille de la pomme de terre,,
7811,,puccinia pittieriana,,,PucciniaPittieriana-PHT,roya comun,,
7812,,puccinia pittieriana,,,PucciniaPittieriana-PHT,roya de la papa,,
7813,,puccinia pittieriana,,,PucciniaPittieriana-PHT,roya de la patata,,
7814,,puccinia pittieriana,,,PucciniaPittieriana-PHT,roya del tomate,,
7815,,puccinia pittieriana,,,PucciniaPittieriana-PHT,rust of potato,,
7816,,puccinia pittieriana,,,PucciniaPittieriana-PHT,tomato rust,,
7817,,puccinia pittieriana,,,PucciniaPittieriana-PHT,бурая ржавчина картофеля,,
7818,,pucciniastrum coronisporum,,,PucciniastrumCoronisporum-PHT,p\w* coronisporum,,
7819,,pucciniastrum coronisporum,,,PucciniastrumCoronisporum-PHT,pucciniastrum coronisporum,,
7820,,pucciniastrum verruculosum,,,PucciniastrumVerruculosum-PHT,p\w* verruculosum,,
7821,,pucciniastrum verruculosum,,,PucciniastrumVerruculosum-PHT,pucciniastrum verruculosum,,
7822,,puccinia telimutans,,,PucciniaTelimutans-PHT,puccinia telimutans,,
7823,,pulvinaria urbicola,,,PulvinariaUrbicola-PHT,capsicum mealy scale,,
7824,,pulvinaria urbicola,,,PulvinariaUrbicola-PHT,lecanium nicotianae,,
7825,,pulvinaria urbicola,,,PulvinariaUrbicola-PHT,pulvinaria africana,,
7826,,pulvinaria urbicola,,,PulvinariaUrbicola-PHT,pulvinaria antigoni,,
7827,,pulvinaria urbicola,,,PulvinariaUrbicola-PHT,pulvinaria grabhami,,
7828,,pulvinaria urbicola,,,PulvinariaUrbicola-PHT,pulvinaria peninsularis,,
7829,,pulvinaria urbicola,,,PulvinariaUrbicola-PHT,pulvinaria subterranea,,
7830,,pulvinaria urbicola,,,PulvinariaUrbicola-PHT,pulvinaria urbicola,,
7831,,pulvinaria urbicola,,,PulvinariaUrbicola-PHT,urbicola soft scale,,
7832,,pumpkin polerovirus,,,PumpkinPolerovirus-PHT,pumpkin polerovirus,,
7833,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,gal\wruque de la boule de neige,,
7834,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,galeruca de la bola de nieve,,
7835,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,galerucella del viburno,,
7836,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,galerucella viburni,,
7837,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,korsvedbladbille,,
7838,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,kvalkvedbladbille,,
7839,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,olvonbagge,,
7840,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,pyrrhalta viburni,,
7841,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,schneeballblattk\wfer,,
7842,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,sneeuwbalhaan,,
7843,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,sneeuwbalhaantje,,
7844,,pyrrhalta viburni,,,PyrrhaltaViburni-PHT,viburnum leaf beetle,,
7845,,quadrastichus erythrinae,,,QuadrastichusErythrinae-PHT,erythrina gall wasp\w*,,
7846,,quadrastichus erythrinae,,,QuadrastichusErythrinae-PHT,quadrastichus erythrinae,,
7847,,quambalaria cyanescens,,,QuambalariaCyanescens-PHT,q cyanescens,,
7848,,quambalaria cyanescens,,,QuambalariaCyanescens-PHT,quambalaria cyanescens,,
7849,,quasipucciniastrum agrimoniae,,,QuasipucciniastrumAgrimoniae-PHT,q\w* agrimoniae,,
7850,,quasipucciniastrum agrimoniae,,,QuasipucciniastrumAgrimoniae-PHT,quasipucciniastrum,,
7851,,quasipucciniastrum agrimoniae,,,QuasipucciniastrumAgrimoniae-PHT,quasipucciniastrum agrimoniae,,
7852,,rachiplusia nu,,,RachiplusiaNu-PHT,lagarta-mede-palmo,,
7853,,rachiplusia nu,,,RachiplusiaNu-PHT,phytometra nu,,
7854,,rachiplusia nu,,,RachiplusiaNu-PHT,sunflower looper,,
7855,,rachiplusia nu,,,RachiplusiaNu-PHT,autographa nu,,
7856,,rachiplusia nu,,,RachiplusiaNu-PHT,isoca medidora,,
7857,,rachiplusia nu,,,RachiplusiaNu-PHT,lagarta mede palmo,,
7858,,rachiplusia nu,,,RachiplusiaNu-PHT,plusia nu,,
7859,,rachiplusia nu,,,RachiplusiaNu-PHT,rachiplusia nu,,
7860,,radopholus citrophilus,,,RadopholusCitrophilus-PHT,nem\wtode cavern\wcola dos citrinos,,
7861,,radopholus citrophilus,,,RadopholusCitrophilus-PHT,citrus burrowing nematode,,
7862,,radopholus citrophilus,,,RadopholusCitrophilus-PHT,radopholus citrophilus,,
7863,,radopholus citrophilus,,,RadopholusCitrophilus-PHT,radopholus similis citrus race,,
7864,,radopholus citrophilus,,,RadopholusCitrophilus-PHT,spreading decline of citrus,,
7865,,raffaelea lauricola,,,RaffaeleaLauricola-PHT,laurel wilt,,
7866,,raffaelea lauricola,,,RaffaeleaLauricola-PHT,laurel wilt disease,,
7867,,raffaelea lauricola,,,RaffaeleaLauricola-PHT,raffaelea lauricola,,
7868,,ralstonia pseudosolanacearum,,,RalstoniaPseudosolanacearum-PHT,doenç\w do mal murcho,,
7869,,ralstonia pseudosolanacearum,,,RalstoniaPseudosolanacearum-PHT,ralstonia pseudosolanacearum phylotype i,,
7870,,ralstonia pseudosolanacearum,,,RalstoniaPseudosolanacearum-PHT,ralstonia pseudosolanacearum,,
7871,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,m\wrk ringr\wta,,
7872,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,bact\wriose vasculaire,,
7873,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,bacterial wilt,,
7874,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,bacterium solanacearum,,
7875,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,bakterienwelke,,
7876,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,burkholderia solanacearum,,
7877,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,fl\wtrissement bact\wrien,,
7878,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,marchitez bacteriana,,
7879,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,murcha bacteriana,,
7880,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,murchadeira,,
7881,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,pourriture brune,,
7882,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,pseudomonas solanacearum,,
7883,,ralstonia solanacearum,,,RalstoniaSolanacearum-PHT,ralstonia solanacearum,,
